;regiao_saude;retencao_geral
0;35023;0.7753414292902204
0;35064;0.7274029843666522
0;35121;0.708522206959707
0;35131;0.8219790823789569
0;35014;0.6351683537616465
0;35095;0.833308195072901
0;35052;0.642306345615169
0;35041;0.7483362155088149
0;35032;0.75
0;35063;0.6844376271829364
0;35073;0.7263171650936808
0;35171;0.6850337087189831
0;35143;0.7727012774806894
0;35065;0.7236893283501171
0;35012;0.6437176322336066
0;35174;0.728657752483233
0;35161;0.7566121576645304
0;35103;0.7539935126848744
0;35173;0.7175780554696795
0;35151;0.6902498746197402
0;35102;0.7026620382354667
0;35013;0.5783959953281073
0;35034;0.762800809253586
0;35015;0.6555285310060681
0;35111;0.7914812719959778
0;35154;0.6180773066802479
0;35081;0.6988468539352457
0;35082;0.7693873936520996
0;35141;0.7145817417876241
0;35132;0.7281076746479666
0;35033;0.761545868347339
0;35115;0.5585609243697479
0;35152;0.6869281045751635
0;35094;0.6984688472091154
0;35113;0.7137605042016806
0;35104;0.6669340858006055
0;35114;0.6897058823529413
0;35016;0.6210591375963583
0;12001;0.4522058823529412
0;12003;0.609497549019608
0;12002;0.6782851798336228
0;21001;0.5349089635854343
0;21006;0.5262873022015824
0;21016;0.7625165799101153
0;21005;0.5864074580718863
0;21007;0.5462177579365078
0;21014;0.5030478896103896
0;21003;0.7477280685001273
0;21008;0.6574577287380055
0;21009;0.47965845429080717
0;21004;0.5775531045751634
0;21002;0.42370262498938965
0;21015;0.6284865461336051
0;21013;0.5251818238950592
0;21011;0.45337408710570476
0;21018;0.3918867692764752
0;21012;0.5222703956336263
0;21019;0.5491668462256697
0;21010;0.5946701786775316
0;21017;0.5929738562091502
0;31016;0.7287970958094213
0;31068;0.5167892156862743
0;31040;0.5474264705882353
0;31008;0.7565000939266906
0;31041;0.7099060457516341
0;31001;0.8046705345001767
0;31094;0.5801616479925303
0;31092;0.7023358381814264
0;31013;0.7019709716952834
0;31060;0.6186376940053411
0;31095;0.4980392156862745
0;31006;0.7556447499201983
0;31090;0.6242349970291147
0;31064;0.6402310924369747
0;31075;0.7766683733602043
0;31061;0.6771523207184972
0;31070;0.7791356782596994
0;31087;0.6638235294117647
0;31044;0.713956592673495
0;31019;0.6984735240249946
0;31030;0.6681038324420677
0;31021;0.7140836724672913
0;31015;0.7275030645056596
0;31037;0.6927581321504332
0;31017;0.698857545844654
0;31047;0.6551635047958577
0;31011;0.7917775443510738
0;31083;0.4932598039215687
0;31028;0.7005817303611422
0;31007;0.7852017161094963
0;31049;0.6837472372398843
0;31055;0.6538602941176471
0;31024;0.6761106088072201
0;31010;0.7731967787114845
0;31089;0.6431308887191239
0;31072;0.7210521625679492
0;31073;0.6724352240896359
0;31042;0.683711855954503
0;31034;0.679037751464222
0;31004;0.7625214858670742
0;31091;0.454656862745098
0;31079;0.5839861323317206
0;31038;0.6493872549019608
0;31027;0.6844775730805143
0;31084;0.7964545671565662
0;31078;0.7881636745607333
0;31018;0.6277330990501158
0;31050;0.4946078431372549
0;31012;0.8871020763124343
0;31074;0.7094021174903528
0;31035;0.6553342490842491
0;31026;0.6327073385572521
0;31051;0.5655637254901961
0;31086;0.8149622228693334
0;31093;0.7692752100840335
0;31097;0.7279532734301892
0;31096;0.5925245098039216
0;31036;0.6626805708860434
0;31098;0.6203431372549019
0;31020;0.5778244631185807
0;31048;0.6798965055405453
0;31002;0.8420974450386214
0;31032;0.6111935402142319
0;31059;0.7147763141571192
0;31053;0.5592612044817927
0;31031;0.7376551757066463
0;31003;0.7360260858422625
0;31009;0.7369728821015586
0;31065;0.43609068627450975
0;31071;0.705207802818097
0;31052;0.7014193404634581
0;31023;0.7550186741363212
0;31057;0.6380814374841212
0;31077;0.84375
0;31062;0.31348039215686274
0;31099;0.6462586739241152
0;31076;0.4491421568627451
0;31022;0.716468768880101
0;31025;0.709395384027737
0;31045;0.7240242178376052
0;31066;0.533974358974359
0;31088;0.5764481841687724
0;31058;0.6802206912176635
0;31085;0.6131895065718594
0;31046;0.3771446078431373
0;31067;0.423406862745098
0;31082;0.5348285293138235
0;31081;0.39705882352941174
0;31080;0.5536764705882353
