;regiao_saude;retencao_geral
0;31021;0.5861820134141582
0;31013;0.6399693636678808
0;31023;0.5193414053718948
0;31016;0.7195872818628242
0;31017;0.6024794742526571
0;31047;0.5993991098770509
0;31011;0.6401120923566745
0;31083;0.5026447348234072
0;31028;0.5911768533381372
0;31092;0.6255561144863309
0;31034;0.5892692403141722
0;31015;0.6622993635322514
0;31007;0.6474383185115609
0;31077;0.5982589427033871
0;31049;0.5251505577606439
0;31003;0.6274414795390352
0;31042;0.5913929247156686
0;31089;0.6581113164732362
0;31027;0.6150858740932269
0;31073;0.5465514438227692
0;31051;0.5060846371518886
0;31093;0.6096684028475824
0;31010;0.6225960016679077
0;31082;0.6159389323911383
0;31044;0.6328362453747175
0;31097;0.6855214394405734
0;31086;0.647331136813196
0;31072;0.6407757904761221
0;31025;0.560895168067981
0;31078;0.6880830402474095
0;31079;0.613216344207421
0;31018;0.5785461919882333
0;31050;0.523161981432658
0;31036;0.6279736010595184
0;31057;0.675944679815451
0;31019;0.5932785534702073
0;31091;0.553710262801172
0;31026;0.5840261626345423
0;31048;0.6581962752615317
0;31012;0.7486864404726722
0;31030;0.5845265814369869
0;31071;0.6177440434755807
0;31020;0.5902194717174197
0;31002;0.6761703478624917
0;31022;0.6439026297541329
0;31084;0.6481767700238065
0;31053;0.5901635986494161
0;31096;0.5739139736232759
0;31031;0.5993723442533118
0;31004;0.6562426248483942
0;31009;0.6443457006636348
0;31052;0.5897231362004538
0;31090;0.5259648204760987
0;31038;0.6071489784725079
0;31065;0.5694895538429274
0;31045;0.6280851705747823
0;31066;0.6303203997648442
0;31032;0.6219388327479659
0;31099;0.6724282578958993
0;31088;0.6409038713432811
0;31080;0.5777907754010694
0;31046;0.5635216397164927
0;31085;0.5818213853199242
0;31081;0.6095208845208845
0;31055;0.5635400486186491
0;31067;0.5959701785972972
0;31076;0.6992212674543501
0;31095;0.5371118789127429
0;31098;0.6080179756141294
0;15011;0.5920621785142965
0;15013;0.4463879096659535
0;15012;0.6121709015063497
0;15006;0.7327476152696564
0;15009;0.5421461300576962
0;15014;0.49382328588555247
0;15002;0.6590627598017978
0;15004;0.5952927384221102
0;15003;0.5760663064390256
0;15008;0.5061397343904035
0;15007;0.4536502996207763
0;15001;0.6004810030539097
0;15010;0.5677598209645656
0;25007;0.6793699956486228
0;25003;0.5143064873953783
0;25014;0.5506565139227376
0;25001;0.6912761978968098
0;25008;0.6323293006729539
0;25015;0.5507868355026317
0;25002;0.563809406150272
0;25009;0.6150572441609822
0;25016;0.6953944604354194
0;25004;0.6064146902457701
0;25012;0.545639643017752
0;25011;0.6327770438983675
0;25005;0.6806628086968107
0;25006;0.626950756298647
0;25013;0.713856554967666
0;25010;0.6033208216934998
0;41002;0.6994314779011442
0;41012;0.7099552612189906
0;41014;0.7320503836267287
0;41008;0.7055118293208144
0;41018;0.6484985036532058
0;41016;0.6058146588120079
0;41003;0.7049850041581837
0;41011;0.6561139338174719
0;41017;0.633393730999078
0;41020;0.6867115517004784
0;41015;0.7112004466637858
0;41019;0.6363570160309918
0;41010;0.6701163311068877
0;41005;0.6239020466119094
0;41007;0.6820426138987914
0;41013;0.7174725798554848
0;41009;0.6598035542181757
0;41001;0.5730864518715573
0;41004;0.6839798069577482
0;41022;0.6253419459440698
0;41006;0.626481912849715
0;41021;0.5753511941060315
0;42004;0.6698945939024779
0;42007;0.6977865176715672
0;42001;0.6279587837651959
0;42013;0.7060952129402618
0;42010;0.6415634201293405
0;42014;0.6642995877316498
0;42005;0.6580901806440865
0;42017;0.6337028454119749
0;42006;0.5771835694906491
0;42016;0.6779878680745209
0;42009;0.6416139516946991
0;42002;0.6563956341212996
0;42003;0.6012862257317257
0;42012;0.6826632424077488
0;42008;0.6342176298782489
0;42015;0.6982977394871139
0;42011;0.7021907326161848
0;35091;0.7018350615527851
0;35142;0.6559618718089001
0;35074;0.5671854161971521
0;35062;0.7375114277301162
0;35112;0.6869256774760134
0;35133;0.5907274222573641
0;35163;0.6670042970814789
0;35072;0.6967373842299258
0;35031;0.681683628212533
0;35022;0.6766088095716606
0;35172;0.6798439171310328
0;35162;0.6580419245034003
0;35021;0.664216696418777
0;35101;0.6911070206370401
0;35151;0.6808761858361836
0;35011;0.5932930208719022
0;35092;0.6963194851093334
0;35071;0.6340945834422449
0;35023;0.5983029391503725
0;35061;0.670587035728369
0;35155;0.6772984912035261
0;35064;0.7193202677650337
0;35051;0.6725513325460855
0;35103;0.6300237882296876
0;35161;0.6398071536836789
0;35093;0.7440562272813294
0;35063;0.6811066448034157
0;35083;0.6583891948108184
0;35156;0.6525447489601902
0;35121;0.6740692297131708
0;35131;0.6187857457862972
0;35014;0.611545337106025
0;35095;0.7020473195105547
0;35052;0.6554211653167826
0;35041;0.7026410091653104
0;35073;0.653629446893202
0;35171;0.665952163690968
0;35143;0.6771669765369817
0;35012;0.6155972521602435
0;35174;0.6434161875529257
0;35173;0.6641031518086296
0;35102;0.5568252225857221
0;35013;0.5422818932510264
0;35132;0.7281710079947272
0;35081;0.6543188149762698
0;35034;0.6109733911110865
0;35015;0.6117813002948599
0;35033;0.6461255519572648
0;35111;0.6854347876369792
0;35115;0.6291170690511658
0;35154;0.6321782720260747
0;35065;0.6697160249072359
0;35094;0.6628314361194614
0;35082;0.7093398757132393
0;35141;0.6709049832332398
0;35153;0.6477970410403812
0;35157;0.6094634133317763
0;35032;0.658478433546158
0;35114;0.6418824633001426
0;35113;0.6863766559255281
0;35104;0.6401073064476247
0;35152;0.6103122280603197
0;35016;0.7181348110584843
0;26010;0.746275797038456
0;26001;0.6245471530652532
0;26003;0.648077306537445
0;26004;0.6092060614105937
0;26007;0.5893167537469436
0;26002;0.5839347501758526
0;26008;0.4937415993846255
0;26006;0.5412485487263792
0;26012;0.5867078463299435
0;26005;0.5373213529136146
0;26009;0.6009037751924767
0;26011;0.5738110001535178
0;24004;0.5449141022703802
0;24008;0.49064278539037987
0;24006;0.6270560754494641
0;24002;0.6468285981498627
0;24005;0.49106303467742
0;24003;0.48618393870927745
0;24001;0.4815227673653051
0;24007;0.7028586752257752
0;28001;0.7323783759265957
0;28007;0.5476060417981857
0;28005;0.5235437042956428
0;28006;0.4960255239912056
0;28002;0.5401600277264447
0;28003;0.550919487961889
0;28004;0.5152543683595443
0;23019;0.5550814046308897
0;23003;0.5426339286841928
0;23012;0.5405379820959935
0;23018;0.6190596757293337
0;23010;0.5834676573429798
0;23020;0.605776687859791
0;23001;0.7633628408847319
0;23004;0.47310255455758643
0;23021;0.6308969466448733
0;23022;0.5038391612084571
0;23016;0.4404997882354573
0;23005;0.5687372299719098
0;23002;0.5183977264814059
0;23017;0.5715771669616112
0;23008;0.6339156722763057
0;23015;0.6135058474184005
0;23007;0.5564931174033231
0;23011;0.6395795398522606
0;23006;0.558348477095662
0;23009;0.5391073473066568
0;23013;0.5470756500852785
0;23014;0.5338399642728879
