;regiao_saude;retencao_geral
0;35171;0.6510210742989381
0;35143;0.7309552664030275
0;35012;0.7508566702115088
0;35093;0.7528161802355351
0;35103;0.7618176961926962
0;35173;0.7090320910973086
0;35151;0.700326278659612
0;35102;0.9476190476190477
0;35013;0.7052147808293551
0;35034;0.7901249024199843
0;35015;0.5171038772066838
0;35111;0.751951951951952
0;35154;0.4908959283959283
0;35081;0.7786885245901639
0;35155;0.610872726130079
0;35132;0.7413757810816634
0;35032;0.8024691358024691
0;35113;0.8128712871287128
0;35083;0.8065231572080886
0;35121;0.611904761904762
0;35141;0.7571212121212121
0;35156;0.90625
0;35153;0.754728835978836
0;35174;0.6875308641975308
0;35065;0.9481981981981983
0;35091;0.7659574468085106
0;35157;0.7077175697865353
0;35114;0.7763347763347763
0;35033;0.9671875000000001
0;35082;0.6770451770451771
0;35104;0.7938438438438439
0;35115;0.7046783625730993
0;35152;0.7962962962962962
0;53001;0.5653069523276448
0;22004;0.6468642733084349
0;22009;0.7202020202020202
0;22002;0.7554454727627486
0;22003;0.468584674962226
0;22008;0.8299086757990868
0;22005;0.5654828042328043
0;22001;0.9047619047619048
0;22006;0.7773533655886596
0;22011;0.6325274725274725
0;22010;0.79421768707483
0;22007;1.0
0;23012;0.5714755124393679
0;23016;0.6625583566760037
0;23011;0.5531617658679802
0;23003;0.5907266096998239
0;23018;0.6231481481481482
0;23014;0.8434108527131783
0;23020;0.6258734131331685
0;23002;0.614914459742046
0;23007;0.879245283018868
0;23004;0.8272875816993464
0;23019;0.5373395191409897
0;23021;0.5442612942612942
0;23022;0.7162747162747163
0;23005;0.9040404040404041
0;23013;0.5583542188805346
0;23017;0.6880952380952381
0;23015;0.5889971139971142
0;23001;0.6340183503023753
0;23010;0.6596049783549784
0;23006;0.6218397399120291
0;23009;0.5896907216494844
0;23008;0.591884280593958
0;17001;0.48264285714285715
0;17002;0.6333333333333333
0;17004;0.6230404189167075
0;17007;0.6426739926739927
0;17003;0.8516260162601625
0;17005;0.6119741100323625
0;17006;0.5532201716412243
0;17008;0.5730414746543779
